_ROW,_FIVETRAN_SYNCED,SURVEY_ID,GROUP_NAME,FILTER_ID,CRITERIA,NAME,COUNT,SURVEY_LABEL,READ_ONLY,ID
256,2025-11-04 14:04:30,374821,Creative,24969001,"((
 exists (
	select 1 from dbo.bannerexposure with (nolock) where  bannerexposure.respondentid = answers374821.id and bannerexposure.surveyid = 374821 and bannerexposure.bannerid  in 
		(
			select cast(element as int) from surveyfiltergroupelements with(nolock) where typeid = 1 and filtergroupid in (727394)
		)
	)
 or 
 exists (
	select 1 from dbo.creativeexposure with (nolock) where  creativeexposure.respondentid = answers374821.id and creativeexposure.surveyid = 374821 and creativeexposure.creativeid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 2 and filtergroupid in (727394)
		)
	)
 or 
 exists (
	select 1 from dbo.placementexposure with (nolock) where  placementexposure.respondentid = answers374821.id and placementexposure.surveyid = 374821 and placementexposure.placementid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 3 and filtergroupid in (727394)
		)
	)
))",Placement Publisher - TubiTV,3892,CORE,FALSE,24969001
308,2025-11-04 14:04:30,374821,Creative,24969054,"((
 exists (
	select 1 from dbo.bannerexposure with (nolock) where  bannerexposure.respondentid = answers374821.id and bannerexposure.surveyid = 374821 and bannerexposure.bannerid  in 
		(
			select cast(element as int) from surveyfiltergroupelements with(nolock) where typeid = 1 and filtergroupid in (727250)
		)
	)
 or 
 exists (
	select 1 from dbo.creativeexposure with (nolock) where  creativeexposure.respondentid = answers374821.id and creativeexposure.surveyid = 374821 and creativeexposure.creativeid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 2 and filtergroupid in (727250)
		)
	)
 or 
 exists (
	select 1 from dbo.placementexposure with (nolock) where  placementexposure.respondentid = answers374821.id and placementexposure.surveyid = 374821 and placementexposure.placementid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 3 and filtergroupid in (727250)
		)
	)
))",Size/Length - 60s,4892,CORE,FALSE,24969054
502,2025-11-04 14:04:30,373075,Delivery Item,21583710,"(substring(Q257,4,1)='2')","Health &amp; Medicine (e.g., cold &amp; cough, first aid, nutritional supplements, home tests, family planning, etc.)",2754,HISPANIC,FALSE,21583710
47,2025-11-04 14:04:30,374821,Past Brand Recency - Amazon,22228327,(Q235_4 in (2)),Less than once a week,4166,CORE,FALSE,22228327
531,2025-11-04 14:04:30,373075,"Frequency (1, 2-3, 4-9, 10-19, 20+)",21361295,(Q3 between 2 and 3),2-3,378,HISPANIC,FALSE,21361295
39,2025-11-04 14:04:30,374821,Past Brand Recency - Uber Eats,22228319,(Q235_2 in (2)),Less than once a week,3168,CORE,FALSE,22228319
603,2025-11-04 14:04:30,373075,Site All Hits,25000284,q4 in (select bannerid from adServerBanners where campaignid=78558 and site=19514) or (Q2 like '%12504833%' or Q2 like '%12593747%' or Q2 like '%12593933%' or Q2 like '%12687813%' or Q2 like '%12687887%'),Amazon Mobile (CA),0,HISPANIC,FALSE,25000284
516,2025-11-04 14:04:30,373075,Ethnicity,21583690,"(substring(Q180,5,1)='2')",Native American,175,HISPANIC,FALSE,21583690
524,2025-11-04 14:04:30,373075,"Frequency (1, 2-3, 4-9, 10+)",21361289,Q3=1,1,378,HISPANIC,FALSE,21361289
590,2025-11-04 14:04:30,373075,Site All Hits,25000288,q4 in (select bannerid from adServerBanners where campaignid=78558 and site=24862) or (Q2 like '%12509023%' or Q2 like '%12594065%' or Q2 like '%12594077%' or Q2 like '%12688200%' or Q2 like '%12689330%'),Amazon (JP),0,HISPANIC,FALSE,25000288
385,2025-11-04 14:04:30,374821,Site,25033357,(Q4 = '12600805'),Amazon Mobile (DE),0,CORE,FALSE,25033357
147,2025-11-04 14:04:30,374821,Creative,24968890,"((
 exists (
	select 1 from dbo.bannerexposure with (nolock) where  bannerexposure.respondentid = answers374821.id and bannerexposure.surveyid = 374821 and bannerexposure.bannerid  in 
		(
			select cast(element as int) from surveyfiltergroupelements with(nolock) where typeid = 1 and filtergroupid in (727304)
		)
	)
 or 
 exists (
	select 1 from dbo.creativeexposure with (nolock) where  creativeexposure.respondentid = answers374821.id and creativeexposure.surveyid = 374821 and creativeexposure.creativeid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 2 and filtergroupid in (727304)
		)
	)
 or 
 exists (
	select 1 from dbo.placementexposure with (nolock) where  placementexposure.respondentid = answers374821.id and placementexposure.surveyid = 374821 and placementexposure.placementid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 3 and filtergroupid in (727304)
		)
	)
))",Creative Publisher - Bleacher Report,0,CORE,FALSE,24968890
75,2025-11-04 14:04:30,374821,Activity,22228355,"(substring(Q241,6,1)='2')",Watched NFL,7781,CORE,FALSE,22228355
598,2025-11-04 14:04:30,373075,Site All Hits,25000282,q4 in (select bannerid from adServerBanners where campaignid=78558 and site=22777) or (Q2 like '%12493788%' or Q2 like '%12593750%' or Q2 like '%12593782%' or Q2 like '%12687814%' or Q2 like '%12687888%'),Amazon CTV (CA),0,HISPANIC,FALSE,25000282
504,2025-11-04 14:04:30,373075,Delivery Item,21583709,"(substring(Q257,3,1)='2')","Packaged Food &amp; Non-Alcoholic Beverages (e.g., chips, candy, soda, water, etc.)",3345,HISPANIC,FALSE,21583709
155,2025-11-04 14:04:30,374821,Creative,24968899,"((
 exists (
	select 1 from dbo.bannerexposure with (nolock) where  bannerexposure.respondentid = answers374821.id and bannerexposure.surveyid = 374821 and bannerexposure.bannerid  in 
		(
			select cast(element as int) from surveyfiltergroupelements with(nolock) where typeid = 1 and filtergroupid in (727352)
		)
	)
 or 
 exists (
	select 1 from dbo.creativeexposure with (nolock) where  creativeexposure.respondentid = answers374821.id and creativeexposure.surveyid = 374821 and creativeexposure.creativeid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 2 and filtergroupid in (727352)
		)
	)
 or 
 exists (
	select 1 from dbo.placementexposure with (nolock) where  placementexposure.respondentid = answers374821.id and placementexposure.surveyid = 374821 and placementexposure.placementid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 3 and filtergroupid in (727352)
		)
	)
))",Creative Publisher - GoodKarmaBrands,0,CORE,FALSE,24968899
446,2025-11-04 14:04:30,373075,Creative,24878512,"(((
 exists (
	select 1 from dbo.bannerexposure with (nolock) where  bannerexposure.respondentid = answers373075.id and bannerexposure.surveyid = 373075 and bannerexposure.bannerid  in 
		(
			select cast(element as int) from surveyfiltergroupelements with(nolock) where typeid = 1 and filtergroupid in (724316)
		)
	)
 or 
 exists (
	select 1 from dbo.creativeexposure with (nolock) where  creativeexposure.respondentid = answers373075.id and creativeexposure.surveyid = 373075 and creativeexposure.creativeid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 2 and filtergroupid in (724316)
		)
	)
 or 
 exists (
	select 1 from dbo.placementexposure with (nolock) where  placementexposure.respondentid = answers373075.id and placementexposure.surveyid = 373075 and placementexposure.placementid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 3 and filtergroupid in (724316)
		)
	)
)) or ((Q4 in (select value from surveyfilterelements with(nolock) where filterid=24878512 and type='mapctrlbanner'))))",Placement Targeting Tactic - 3P Demo,1988,HISPANIC,TRUE,24878512
539,2025-11-04 14:04:30,373075,Frequency,21361304,(Q3= 6),6,106,HISPANIC,FALSE,21361304
284,2025-11-04 14:04:30,374821,Creative,24969029,"((
 exists (
	select 1 from dbo.bannerexposure with (nolock) where  bannerexposure.respondentid = answers374821.id and bannerexposure.surveyid = 374821 and bannerexposure.bannerid  in 
		(
			select cast(element as int) from surveyfiltergroupelements with(nolock) where typeid = 1 and filtergroupid in (727415)
		)
	)
 or 
 exists (
	select 1 from dbo.creativeexposure with (nolock) where  creativeexposure.respondentid = answers374821.id and creativeexposure.surveyid = 374821 and creativeexposure.creativeid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 2 and filtergroupid in (727415)
		)
	)
 or 
 exists (
	select 1 from dbo.placementexposure with (nolock) where  placementexposure.respondentid = answers374821.id and placementexposure.surveyid = 374821 and placementexposure.placementid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 3 and filtergroupid in (727415)
		)
	)
))",Placement Targeting Tactic - YT Demo,128,CORE,FALSE,24969029
280,2025-11-04 14:04:30,374821,Creative,24969025,"((
 exists (
	select 1 from dbo.bannerexposure with (nolock) where  bannerexposure.respondentid = answers374821.id and bannerexposure.surveyid = 374821 and bannerexposure.bannerid  in 
		(
			select cast(element as int) from surveyfiltergroupelements with(nolock) where typeid = 1 and filtergroupid in (727236)
		)
	)
 or 
 exists (
	select 1 from dbo.creativeexposure with (nolock) where  creativeexposure.respondentid = answers374821.id and creativeexposure.surveyid = 374821 and creativeexposure.creativeid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 2 and filtergroupid in (727236)
		)
	)
 or 
 exists (
	select 1 from dbo.placementexposure with (nolock) where  placementexposure.respondentid = answers374821.id and placementexposure.surveyid = 374821 and placementexposure.placementid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 3 and filtergroupid in (727236)
		)
	)
))",Placement Targeting Tactic - LAL,2597,CORE,FALSE,24969025
606,2025-11-04 14:04:30,373075,Site All Hits,22512545,q4 in (select bannerid from adServerBanners where campaignid=78558 and site=3141) or (Q2 like '%12504325%' or Q2 like '%12593745%' or Q2 like '%12593778%' or Q2 like '%12673997%'),Amazon Mobile (US),56,HISPANIC,FALSE,22512545
113,2025-11-04 14:04:30,374821,Site All Hits,22492564,q4 in (select bannerid from adServerBanners where campaignid=79821 and site=11582) or (Q2 like '%12491169%' or Q2 like '%12491170%' or Q2 like '%12491171%' or Q2 like '%12491172%' or Q2 like '%12491173%' or Q2 like '%12491174%' or Q2 like '%12665021%' or Q2 like '%12665022%'),CBS (US),817,CORE,FALSE,22492564
276,2025-11-04 14:04:30,374821,Creative,24969021,"((
 exists (
	select 1 from dbo.bannerexposure with (nolock) where  bannerexposure.respondentid = answers374821.id and bannerexposure.surveyid = 374821 and bannerexposure.bannerid  in 
		(
			select cast(element as int) from surveyfiltergroupelements with(nolock) where typeid = 1 and filtergroupid in (727367)
		)
	)
 or 
 exists (
	select 1 from dbo.creativeexposure with (nolock) where  creativeexposure.respondentid = answers374821.id and creativeexposure.surveyid = 374821 and creativeexposure.creativeid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 2 and filtergroupid in (727367)
		)
	)
 or 
 exists (
	select 1 from dbo.placementexposure with (nolock) where  placementexposure.respondentid = answers374821.id and placementexposure.surveyid = 374821 and placementexposure.placementid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 3 and filtergroupid in (727367)
		)
	)
))",Placement Targeting Tactic - Custom Audience,367,CORE,FALSE,24969021
71,2025-11-04 14:04:30,374821,Activity,22228351,"(substring(Q241,2,1)='2')","Streamed video games, watch eSports, or watch others play video games online (e.g. on Twitch, YouTube)",8958,CORE,FALSE,22228351
547,2025-11-04 14:04:30,373075,Gender,21583719,(Q267=4),Prefer not to answer,14,HISPANIC,FALSE,21583719
433,2025-11-04 14:04:30,373075,Creative,24878476,"(((
 exists (
	select 1 from dbo.bannerexposure with (nolock) where  bannerexposure.respondentid = answers373075.id and bannerexposure.surveyid = 373075 and bannerexposure.bannerid  in 
		(
			select cast(element as int) from surveyfiltergroupelements with(nolock) where typeid = 1 and filtergroupid in (684261)
		)
	)
 or 
 exists (
	select 1 from dbo.creativeexposure with (nolock) where  creativeexposure.respondentid = answers373075.id and creativeexposure.surveyid = 373075 and creativeexposure.creativeid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 2 and filtergroupid in (684261)
		)
	)
 or 
 exists (
	select 1 from dbo.placementexposure with (nolock) where  placementexposure.respondentid = answers373075.id and placementexposure.surveyid = 373075 and placementexposure.placementid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 3 and filtergroupid in (684261)
		)
	)
)) or ((Q4 in (select value from surveyfilterelements with(nolock) where filterid=24878476 and type='mapctrlbanner'))))",Patrice Size/Length - 30s,2585,HISPANIC,TRUE,24878476
304,2025-11-04 14:04:30,374821,Creative,24969050,"((
 exists (
	select 1 from dbo.bannerexposure with (nolock) where  bannerexposure.respondentid = answers374821.id and bannerexposure.surveyid = 374821 and bannerexposure.bannerid  in 
		(
			select cast(element as int) from surveyfiltergroupelements with(nolock) where typeid = 1 and filtergroupid in (727220)
		)
	)
 or 
 exists (
	select 1 from dbo.creativeexposure with (nolock) where  creativeexposure.respondentid = answers374821.id and creativeexposure.surveyid = 374821 and creativeexposure.creativeid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 2 and filtergroupid in (727220)
		)
	)
 or 
 exists (
	select 1 from dbo.placementexposure with (nolock) where  placementexposure.respondentid = answers374821.id and placementexposure.surveyid = 374821 and placementexposure.placementid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 3 and filtergroupid in (727220)
		)
	)
))",Size/Length - 30s,8408,CORE,FALSE,24969050
67,2025-11-04 14:04:30,374821,Children in HH,22228347,"(substring(Q240,2,1)='2')","Yes, age 7-12",8283,CORE,FALSE,22228347
121,2025-11-04 14:04:30,374821,Site All Hits,23873077,q4 in (select bannerid from adServerBanners where campaignid=79821 and site=29142) or (Q2 like '%12602026%' or Q2 like '%12606098%' or Q2 like '%12606099%' or Q2 like '%12612627%' or Q2 like '%12612629%' or Q2 like '%12612631%' or Q2 like '%12690763%' or Q2 like '%12690764%' or Q2 like '%12690765%'),Netflix DI (US),990,CORE,FALSE,23873077
422,2025-11-04 14:04:30,373075,Creative,24878452,"(((
 exists (
	select 1 from dbo.bannerexposure with (nolock) where  bannerexposure.respondentid = answers373075.id and bannerexposure.surveyid = 373075 and bannerexposure.bannerid  in 
		(
			select cast(element as int) from surveyfiltergroupelements with(nolock) where typeid = 1 and filtergroupid in (724367)
		)
	)
 or 
 exists (
	select 1 from dbo.creativeexposure with (nolock) where  creativeexposure.respondentid = answers373075.id and creativeexposure.surveyid = 373075 and creativeexposure.creativeid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 2 and filtergroupid in (724367)
		)
	)
 or 
 exists (
	select 1 from dbo.placementexposure with (nolock) where  placementexposure.respondentid = answers373075.id and placementexposure.surveyid = 373075 and placementexposure.placementid  in 
		(
			select element from surveyfiltergroupelements with(nolock) where typeid = 3 and filtergroupid in (724367)
		)
	)
)) or ((Q4 in (select value from surveyfilterelements with(nolock) where filterid=24878452 and type='mapctrlbanner'))))",Creative Quarter - Q3'25,1567,HISPANIC,TRUE,24878452
